user_id,product_id,interaction_type,timestamp
907,180,view,2024-12-19 15:06:10
557,371,view,2025-02-02 15:06:10
430,182,view,2024-12-23 15:06:10
550,356,view,2025-01-29 15:06:10
57,322,cart,2025-03-04 15:06:10
227,317,view,2025-02-06 15:06:10
54,97,view,2025-03-10 15:06:10
439,310,cart,2024-12-15 15:06:10
320,375,view,2025-02-20 15:06:10
234,409,view,2025-01-16 15:06:10
438,44,view,2025-02-26 15:06:10
613,381,view,2025-01-18 15:06:10
701,351,cart,2025-02-02 15:06:10
219,277,cart,2025-01-02 15:06:10
266,441,view,2025-01-10 15:06:10
171,451,view,2025-01-22 15:06:10
750,56,view,2025-02-08 15:06:10
827,130,purchase,2025-02-19 15:06:10
655,118,cart,2025-02-25 15:06:10
594,14,view,2024-12-28 15:06:10
379,272,view,2025-02-08 15:06:10
610,144,view,2025-01-02 15:06:10
417,324,cart,2025-01-02 15:06:10
274,452,view,2025-01-12 15:06:10
843,107,view,2024-12-25 15:06:10
430,192,cart,2024-12-28 15:06:10
362,284,view,2025-03-06 15:06:10
859,406,view,2025-02-18 15:06:10
322,95,cart,2025-01-08 15:06:10
893,270,view,2025-03-11 15:06:10
389,321,cart,2025-01-19 15:06:10
990,460,cart,2025-02-26 15:06:10
360,430,cart,2025-01-25 15:06:10
651,492,cart,2025-02-12 15:06:10
355,457,purchase,2025-01-05 15:06:10
838,115,view,2024-12-24 15:06:10
75,150,view,2025-02-19 15:06:10
63,154,cart,2025-03-09 15:06:10
438,166,view,2025-03-02 15:06:10
662,393,cart,2025-02-13 15:06:10
684,221,view,2025-01-18 15:06:10
977,133,view,2025-03-01 15:06:10
298,399,cart,2025-01-23 15:06:10
770,343,purchase,2025-01-05 15:06:10
559,246,view,2024-12-29 15:06:10
946,240,view,2025-03-01 15:06:10
649,315,view,2025-01-03 15:06:10
243,43,cart,2024-12-25 15:06:10
429,279,view,2025-02-08 15:06:10
656,447,view,2025-02-10 15:06:10
934,232,view,2025-01-04 15:06:10
273,86,cart,2025-01-25 15:06:10
466,412,cart,2025-03-13 15:06:10
117,434,view,2025-01-14 15:06:10
196,107,view,2025-03-04 15:06:10
284,34,purchase,2024-12-21 15:06:10
618,440,view,2025-03-11 15:06:10
23,145,view,2025-02-24 15:06:10
252,494,cart,2025-02-11 15:06:10
93,137,view,2024-12-23 15:06:10
828,76,cart,2025-01-21 15:06:10
48,445,cart,2025-01-15 15:06:10
704,30,view,2025-03-04 15:06:10
256,39,view,2025-02-24 15:06:10
937,118,cart,2024-12-29 15:06:10
577,337,cart,2025-01-27 15:06:10
316,393,purchase,2025-02-14 15:06:10
752,353,view,2025-03-06 15:06:10
882,198,view,2025-01-12 15:06:10
570,70,cart,2025-03-02 15:06:10
649,105,view,2025-02-25 15:06:10
54,112,view,2025-02-07 15:06:10
974,305,view,2024-12-19 15:06:10
524,252,cart,2025-03-06 15:06:10
405,304,view,2024-12-24 15:06:10
266,52,view,2024-12-14 15:06:10
511,207,view,2025-01-11 15:06:10
875,486,cart,2024-12-31 15:06:10
611,311,view,2025-01-26 15:06:10
137,130,view,2025-01-25 15:06:10
69,458,cart,2025-02-28 15:06:10
558,471,cart,2025-02-02 15:06:10
456,209,view,2025-01-08 15:06:10
241,58,cart,2025-01-24 15:06:10
345,130,view,2025-02-25 15:06:10
891,415,view,2024-12-15 15:06:10
358,421,view,2025-02-08 15:06:10
18,216,purchase,2025-01-17 15:06:10
347,58,view,2024-12-19 15:06:10
531,487,cart,2025-01-26 15:06:10
207,363,view,2025-01-22 15:06:10
852,412,view,2025-01-15 15:06:10
143,400,cart,2025-01-10 15:06:10
140,103,cart,2024-12-20 15:06:10
925,491,view,2025-01-04 15:06:10
316,322,view,2024-12-14 15:06:10
282,327,view,2025-01-04 15:06:10
47,76,cart,2025-02-11 15:06:10
534,17,view,2025-03-06 15:06:10
354,305,cart,2025-01-20 15:06:10
540,77,view,2025-01-01 15:06:10
395,431,view,2025-01-23 15:06:10
857,177,purchase,2025-01-12 15:06:10
739,127,view,2025-01-02 15:06:10
701,332,view,2025-02-10 15:06:10
859,480,view,2024-12-14 15:06:10
75,366,view,2025-03-09 15:06:10
400,139,cart,2024-12-29 15:06:10
170,87,cart,2024-12-23 15:06:10
138,82,purchase,2025-02-16 15:06:10
3,59,view,2025-03-11 15:06:10
934,386,view,2024-12-31 15:06:10
292,342,view,2024-12-16 15:06:10
636,73,view,2025-03-12 15:06:10
469,418,view,2025-01-02 15:06:10
918,68,cart,2025-02-19 15:06:10
940,490,view,2024-12-25 15:06:10
864,334,view,2024-12-19 15:06:10
695,239,cart,2024-12-19 15:06:10
306,488,cart,2025-02-27 15:06:10
913,290,view,2025-02-03 15:06:10
998,206,view,2025-03-09 15:06:10
30,388,cart,2025-02-07 15:06:10
74,55,view,2025-01-13 15:06:10
24,476,view,2025-02-10 15:06:10
863,339,purchase,2025-03-11 15:06:10
512,70,cart,2024-12-16 15:06:10
877,59,view,2024-12-31 15:06:10
589,255,purchase,2025-01-22 15:06:10
651,78,purchase,2024-12-20 15:06:10
336,124,purchase,2024-12-24 15:06:10
718,53,view,2025-02-16 15:06:10
358,135,view,2025-01-28 15:06:10
711,481,view,2025-02-21 15:06:10
241,156,cart,2024-12-24 15:06:10
312,138,cart,2025-01-21 15:06:10
754,143,view,2025-01-30 15:06:10
562,262,cart,2025-01-11 15:06:10
567,423,view,2025-02-11 15:06:10
330,437,cart,2025-03-04 15:06:10
308,459,purchase,2025-03-11 15:06:10
441,161,purchase,2025-02-03 15:06:10
560,254,purchase,2025-02-26 15:06:10
166,260,cart,2025-02-15 15:06:10
470,470,view,2025-01-03 15:06:10
694,353,view,2025-01-20 15:06:10
996,5,cart,2024-12-30 15:06:10
552,122,cart,2025-02-17 15:06:10
540,427,cart,2025-01-24 15:06:10
854,310,view,2025-01-01 15:06:10
390,459,purchase,2025-01-04 15:06:10
583,150,view,2025-01-05 15:06:10
32,467,view,2025-03-13 15:06:10
182,174,view,2025-02-01 15:06:10
776,416,purchase,2025-01-21 15:06:10
352,473,view,2025-03-01 15:06:10
89,234,cart,2025-01-12 15:06:10
120,428,cart,2025-01-29 15:06:10
560,202,cart,2025-03-03 15:06:10
793,189,view,2025-01-19 15:06:10
749,34,view,2025-03-07 15:06:10
481,62,view,2024-12-28 15:06:10
133,332,view,2024-12-20 15:06:10
805,444,view,2025-02-12 15:06:10
969,298,view,2024-12-27 15:06:10
304,446,cart,2025-01-09 15:06:10
953,324,view,2025-02-14 15:06:10
485,77,view,2025-02-05 15:06:10
944,147,purchase,2025-02-25 15:06:10
466,466,cart,2025-02-02 15:06:10
690,329,view,2025-01-31 15:06:10
797,66,view,2025-02-11 15:06:10
92,491,view,2025-02-03 15:06:10
572,350,cart,2025-01-22 15:06:10
212,400,view,2024-12-14 15:06:10
468,170,cart,2024-12-22 15:06:10
256,171,cart,2024-12-20 15:06:10
317,106,view,2025-02-16 15:06:10
255,351,view,2025-01-17 15:06:10
808,253,view,2025-01-21 15:06:10
129,436,view,2025-02-08 15:06:10
883,252,view,2025-03-03 15:06:10
804,148,cart,2025-01-10 15:06:10
453,344,view,2024-12-20 15:06:10
502,150,view,2025-01-12 15:06:10
21,37,cart,2025-02-07 15:06:10
806,232,view,2025-02-10 15:06:10
336,476,cart,2025-03-11 15:06:10
689,213,view,2025-02-12 15:06:10
22,19,view,2025-02-23 15:06:10
898,40,view,2025-01-01 15:06:10
365,438,view,2025-03-02 15:06:10
751,78,view,2024-12-14 15:06:10
741,340,view,2024-12-22 15:06:10
670,414,cart,2024-12-30 15:06:10
895,450,cart,2025-02-07 15:06:10
819,101,view,2025-02-15 15:06:10
10,353,purchase,2025-01-02 15:06:10
646,6,view,2024-12-27 15:06:10
258,211,cart,2025-02-23 15:06:10
377,128,cart,2025-01-22 15:06:10
154,70,cart,2025-01-19 15:06:10
399,134,purchase,2024-12-29 15:06:10
648,57,purchase,2025-01-24 15:06:10
115,499,view,2025-02-21 15:06:10
241,123,view,2025-01-04 15:06:10
826,63,view,2025-03-08 15:06:10
590,122,view,2024-12-15 15:06:10
479,114,view,2025-02-24 15:06:10
977,237,view,2025-02-07 15:06:10
598,167,view,2025-02-05 15:06:10
277,257,cart,2025-01-15 15:06:10
257,141,view,2024-12-23 15:06:10
716,7,cart,2025-03-11 15:06:10
178,410,cart,2025-01-11 15:06:10
666,451,view,2025-02-14 15:06:10
44,81,view,2025-02-12 15:06:10
322,136,purchase,2025-01-11 15:06:10
75,447,view,2025-02-02 15:06:10
768,397,cart,2025-02-27 15:06:10
929,499,view,2025-03-01 15:06:10
759,214,cart,2025-01-30 15:06:10
946,114,cart,2025-03-01 15:06:10
30,441,view,2025-01-02 15:06:10
778,99,view,2024-12-21 15:06:10
295,37,view,2024-12-15 15:06:10
930,255,view,2025-02-04 15:06:10
526,192,view,2025-03-12 15:06:10
224,43,view,2025-02-01 15:06:10
776,474,purchase,2025-01-10 15:06:10
833,335,view,2025-03-04 15:06:10
843,178,purchase,2025-01-26 15:06:10
3,487,view,2025-02-20 15:06:10
116,347,view,2024-12-24 15:06:10
104,259,purchase,2025-02-09 15:06:10
810,130,view,2025-01-27 15:06:10
560,27,view,2025-03-07 15:06:10
365,441,view,2025-03-08 15:06:10
504,441,cart,2025-01-18 15:06:10
340,126,view,2025-02-15 15:06:10
852,443,cart,2025-01-01 15:06:10
2,398,cart,2025-02-24 15:06:10
530,16,view,2025-01-21 15:06:10
671,485,cart,2025-01-31 15:06:10
209,446,cart,2025-01-23 15:06:10
973,209,view,2024-12-14 15:06:10
428,476,cart,2025-02-07 15:06:10
278,128,view,2025-02-04 15:06:10
609,198,cart,2025-03-07 15:06:10
556,332,view,2025-01-13 15:06:10
1,62,view,2025-02-24 15:06:10
620,135,purchase,2025-01-06 15:06:10
605,138,view,2025-01-14 15:06:10
235,69,view,2025-03-06 15:06:10
462,488,purchase,2025-03-13 15:06:10
56,481,view,2024-12-16 15:06:10
138,108,cart,2025-02-26 15:06:10
869,144,view,2025-03-08 15:06:10
542,447,view,2025-01-22 15:06:10
874,345,view,2025-02-21 15:06:10
611,166,cart,2025-01-23 15:06:10
780,325,view,2025-01-29 15:06:10
564,265,view,2025-03-04 15:06:10
302,359,cart,2025-02-05 15:06:10
52,240,view,2025-03-01 15:06:10
390,442,cart,2025-01-25 15:06:10
928,11,cart,2025-03-08 15:06:10
458,373,view,2025-02-21 15:06:10
810,81,cart,2025-01-13 15:06:10
221,450,view,2025-02-08 15:06:10
293,298,view,2024-12-14 15:06:10
257,443,view,2025-02-28 15:06:10
366,146,cart,2025-01-20 15:06:10
278,464,view,2025-01-23 15:06:10
528,412,cart,2024-12-18 15:06:10
760,454,view,2025-01-07 15:06:10
327,373,cart,2025-02-22 15:06:10
364,130,view,2025-01-24 15:06:10
979,460,cart,2024-12-26 15:06:10
386,85,view,2024-12-19 15:06:10
880,342,view,2025-02-25 15:06:10
83,360,view,2024-12-28 15:06:10
985,126,cart,2025-02-10 15:06:10
51,88,cart,2024-12-15 15:06:10
701,190,cart,2024-12-28 15:06:10
538,176,view,2025-03-09 15:06:10
907,42,view,2025-02-01 15:06:10
620,486,view,2025-01-20 15:06:10
439,376,view,2025-01-27 15:06:10
860,420,view,2025-02-24 15:06:10
140,115,cart,2025-01-27 15:06:10
439,38,view,2025-03-05 15:06:10
253,108,view,2025-02-23 15:06:10
71,39,purchase,2025-01-10 15:06:10
90,430,purchase,2025-02-22 15:06:10
454,392,view,2025-02-10 15:06:10
126,147,purchase,2025-01-17 15:06:10
721,120,purchase,2025-02-01 15:06:10
855,432,view,2025-02-26 15:06:10
720,484,view,2025-02-03 15:06:10
545,24,purchase,2025-01-12 15:06:10
84,225,view,2025-01-15 15:06:10
375,72,view,2024-12-19 15:06:10
153,96,purchase,2025-01-27 15:06:10
110,458,view,2024-12-31 15:06:10
212,432,cart,2025-02-02 15:06:10
775,331,purchase,2025-02-23 15:06:10
494,143,view,2025-01-17 15:06:10
394,174,purchase,2024-12-29 15:06:10
697,291,view,2025-03-11 15:06:10
834,437,cart,2025-01-20 15:06:10
950,303,view,2025-02-27 15:06:10
596,214,view,2025-02-09 15:06:10
841,259,view,2025-02-26 15:06:10
694,33,cart,2025-02-02 15:06:10
998,308,view,2025-03-06 15:06:10
599,60,view,2025-03-11 15:06:10
15,102,cart,2024-12-22 15:06:10
535,235,cart,2025-01-28 15:06:10
17,370,purchase,2025-01-16 15:06:10
391,423,cart,2025-01-17 15:06:10
655,44,view,2024-12-24 15:06:10
809,162,view,2025-02-13 15:06:10
272,133,cart,2025-02-12 15:06:10
629,178,view,2025-03-01 15:06:10
483,305,view,2025-02-28 15:06:10
108,46,cart,2024-12-20 15:06:10
290,71,view,2024-12-30 15:06:10
463,337,cart,2024-12-19 15:06:10
863,434,cart,2025-02-01 15:06:10
955,60,view,2025-01-11 15:06:10
496,340,cart,2024-12-17 15:06:10
463,289,purchase,2025-02-27 15:06:10
41,453,cart,2025-02-20 15:06:10
939,160,view,2025-02-16 15:06:10
500,209,view,2025-01-24 15:06:10
609,219,cart,2025-01-02 15:06:10
432,274,cart,2025-01-07 15:06:10
639,205,purchase,2025-01-21 15:06:10
267,282,view,2025-02-02 15:06:10
824,374,purchase,2024-12-23 15:06:10
976,57,cart,2025-02-28 15:06:10
280,499,cart,2025-01-25 15:06:10
216,175,view,2025-03-11 15:06:10
887,137,cart,2024-12-21 15:06:10
280,132,view,2025-03-13 15:06:10
628,499,view,2025-03-02 15:06:10
658,462,view,2025-02-24 15:06:10
152,385,cart,2025-01-01 15:06:10
762,99,purchase,2025-02-26 15:06:10
213,143,view,2025-01-28 15:06:10
374,52,view,2025-03-07 15:06:10
411,473,cart,2025-03-01 15:06:10
785,233,cart,2024-12-14 15:06:10
585,261,cart,2025-03-10 15:06:10
476,410,view,2025-02-20 15:06:10
804,102,cart,2025-02-07 15:06:10
25,72,view,2025-02-24 15:06:10
754,58,view,2025-01-16 15:06:10
97,215,purchase,2025-03-03 15:06:10
909,163,view,2025-01-06 15:06:10
241,345,view,2024-12-23 15:06:10
255,67,cart,2024-12-26 15:06:10
603,42,cart,2025-02-24 15:06:10
384,77,cart,2024-12-30 15:06:10
485,221,view,2025-03-03 15:06:10
624,409,cart,2025-01-18 15:06:10
84,58,cart,2025-01-03 15:06:10
605,480,view,2025-01-20 15:06:10
727,144,view,2025-01-29 15:06:10
386,442,view,2025-01-27 15:06:10
722,19,view,2024-12-26 15:06:10
813,373,purchase,2025-01-29 15:06:10
865,83,cart,2025-02-15 15:06:10
816,350,purchase,2024-12-19 15:06:10
711,112,cart,2025-02-24 15:06:10
801,161,cart,2025-02-17 15:06:10
910,422,purchase,2025-01-11 15:06:10
338,266,view,2025-02-19 15:06:10
217,321,view,2025-02-17 15:06:10
992,181,view,2025-01-16 15:06:10
203,205,cart,2025-02-17 15:06:10
682,429,cart,2025-01-08 15:06:10
436,80,view,2025-02-21 15:06:10
542,123,view,2025-01-03 15:06:10
939,29,purchase,2025-02-09 15:06:10
75,45,view,2025-02-10 15:06:10
879,210,purchase,2025-01-21 15:06:10
704,372,cart,2025-02-02 15:06:10
220,397,view,2024-12-15 15:06:10
714,29,purchase,2024-12-20 15:06:10
502,154,purchase,2025-01-14 15:06:10
177,181,view,2025-03-02 15:06:10
186,249,view,2025-03-08 15:06:10
135,245,view,2025-01-01 15:06:10
259,104,view,2024-12-19 15:06:10
513,429,view,2024-12-25 15:06:10
647,447,view,2025-01-06 15:06:10
414,122,view,2025-01-05 15:06:10
36,67,cart,2025-03-03 15:06:10
968,218,view,2025-01-13 15:06:10
650,50,purchase,2025-01-10 15:06:10
189,487,cart,2025-02-04 15:06:10
888,289,cart,2025-01-28 15:06:10
428,385,view,2025-02-09 15:06:10
579,474,view,2025-02-28 15:06:10
407,124,view,2025-03-06 15:06:10
182,36,cart,2025-01-21 15:06:10
134,353,view,2025-02-04 15:06:10
926,494,view,2024-12-31 15:06:10
988,438,purchase,2025-02-14 15:06:10
401,488,view,2025-01-29 15:06:10
748,316,view,2025-01-04 15:06:10
462,454,view,2025-01-20 15:06:10
145,315,cart,2025-02-20 15:06:10
813,457,view,2025-03-01 15:06:10
339,268,cart,2025-02-26 15:06:10
92,248,view,2025-03-08 15:06:10
388,414,view,2025-01-27 15:06:10
795,429,cart,2025-03-05 15:06:10
573,291,cart,2025-02-21 15:06:10
401,311,cart,2025-03-08 15:06:10
377,419,view,2025-03-01 15:06:10
25,224,view,2025-01-24 15:06:10
634,35,view,2025-01-20 15:06:10
436,182,cart,2025-01-26 15:06:10
43,404,view,2025-02-26 15:06:10
766,78,cart,2025-02-21 15:06:10
292,214,view,2025-02-23 15:06:10
25,323,view,2025-01-20 15:06:10
251,482,view,2025-01-31 15:06:10
175,347,purchase,2025-03-08 15:06:10
639,46,view,2024-12-23 15:06:10
296,58,view,2024-12-30 15:06:10
289,490,view,2025-03-02 15:06:10
126,480,cart,2024-12-26 15:06:10
773,179,cart,2025-02-10 15:06:10
493,433,cart,2025-01-27 15:06:10
964,249,view,2024-12-23 15:06:10
963,269,view,2025-02-24 15:06:10
215,483,cart,2025-01-22 15:06:10
630,36,view,2025-02-08 15:06:10
396,389,cart,2025-02-02 15:06:10
653,26,purchase,2025-03-03 15:06:10
422,336,view,2025-02-20 15:06:10
879,400,cart,2024-12-22 15:06:10
285,210,view,2025-01-19 15:06:10
770,259,purchase,2025-01-01 15:06:10
11,460,cart,2025-03-05 15:06:10
600,369,cart,2024-12-23 15:06:10
756,86,cart,2025-02-06 15:06:10
24,64,view,2024-12-26 15:06:10
462,345,view,2025-01-21 15:06:10
818,47,cart,2024-12-14 15:06:10
499,475,view,2024-12-21 15:06:10
531,180,purchase,2025-02-13 15:06:10
61,85,view,2025-03-09 15:06:10
76,253,view,2025-03-12 15:06:10
473,138,view,2025-01-03 15:06:10
603,163,view,2024-12-31 15:06:10
532,229,view,2025-01-01 15:06:10
238,120,cart,2024-12-24 15:06:10
284,198,purchase,2025-03-03 15:06:10
938,151,cart,2024-12-16 15:06:10
315,156,purchase,2025-02-09 15:06:10
815,98,cart,2025-02-13 15:06:10
162,42,cart,2024-12-30 15:06:10
563,252,cart,2024-12-29 15:06:10
674,149,purchase,2025-01-19 15:06:10
921,378,view,2025-01-15 15:06:10
837,245,cart,2025-03-01 15:06:10
493,180,purchase,2025-03-08 15:06:10
148,332,cart,2025-01-23 15:06:10
796,395,view,2024-12-29 15:06:10
856,56,view,2025-02-07 15:06:10
721,281,cart,2025-02-23 15:06:10
489,287,view,2025-01-23 15:06:10
87,191,cart,2025-01-15 15:06:10
650,136,view,2025-02-16 15:06:10
162,19,view,2025-03-13 15:06:10
176,409,cart,2024-12-20 15:06:10
376,222,cart,2025-02-10 15:06:10
657,445,view,2025-03-03 15:06:10
166,196,view,2024-12-17 15:06:10
913,13,view,2025-03-12 15:06:10
210,484,cart,2025-01-07 15:06:10
196,400,view,2024-12-31 15:06:10
625,213,view,2025-03-12 15:06:10
451,87,view,2025-03-07 15:06:10
996,300,view,2025-01-09 15:06:10
164,4,cart,2025-02-17 15:06:10
745,90,purchase,2024-12-19 15:06:10
970,155,view,2024-12-25 15:06:10
81,103,view,2024-12-24 15:06:10
407,103,view,2025-02-09 15:06:10
35,249,view,2025-02-18 15:06:10
984,242,view,2025-02-03 15:06:10
701,25,cart,2025-02-17 15:06:10
923,288,cart,2025-02-09 15:06:10
915,363,view,2025-02-26 15:06:10
739,11,cart,2025-01-04 15:06:10
471,439,cart,2024-12-27 15:06:10
111,352,cart,2024-12-16 15:06:10
488,21,view,2025-01-22 15:06:10
633,124,cart,2025-03-06 15:06:10
170,77,view,2025-02-01 15:06:10
330,63,view,2025-01-11 15:06:10
75,174,view,2025-01-20 15:06:10
496,436,view,2025-03-07 15:06:10
721,468,view,2025-02-17 15:06:10
955,472,view,2024-12-21 15:06:10
186,349,purchase,2025-01-18 15:06:10
531,348,view,2024-12-14 15:06:10
982,454,view,2025-02-28 15:06:10
316,164,view,2025-02-01 15:06:10
898,441,cart,2025-02-22 15:06:10
22,384,view,2025-03-10 15:06:10
952,221,view,2024-12-16 15:06:10
65,472,purchase,2024-12-28 15:06:10
19,384,purchase,2025-01-05 15:06:10
79,84,view,2025-01-12 15:06:10
149,10,cart,2025-01-25 15:06:10
55,360,view,2025-02-04 15:06:10
451,93,cart,2025-03-04 15:06:10
965,331,view,2025-01-15 15:06:10
163,434,purchase,2025-03-02 15:06:10
85,272,view,2025-01-25 15:06:10
767,91,cart,2025-01-08 15:06:10
253,278,purchase,2024-12-20 15:06:10
707,270,purchase,2025-02-02 15:06:10
610,4,cart,2025-02-05 15:06:10
450,27,view,2025-01-23 15:06:10
885,380,view,2025-03-08 15:06:10
124,372,view,2025-01-06 15:06:10
353,116,cart,2025-02-21 15:06:10
320,165,purchase,2025-01-25 15:06:10
568,172,view,2024-12-31 15:06:10
368,289,view,2025-02-18 15:06:10
345,179,view,2025-01-14 15:06:10
936,307,cart,2025-02-06 15:06:10
463,109,view,2025-02-22 15:06:10
901,146,view,2025-03-13 15:06:10
275,87,view,2025-02-13 15:06:10
315,319,view,2025-01-11 15:06:10
560,318,view,2025-02-15 15:06:10
262,487,purchase,2025-03-08 15:06:10
543,105,view,2025-01-17 15:06:10
438,469,cart,2025-02-24 15:06:10
343,230,cart,2025-02-06 15:06:10
281,7,purchase,2025-02-22 15:06:10
133,274,cart,2025-02-09 15:06:10
79,35,view,2025-01-08 15:06:10
575,469,view,2025-02-01 15:06:10
690,384,cart,2025-02-12 15:06:10
294,35,view,2025-03-06 15:06:10
102,324,purchase,2025-03-01 15:06:10
201,173,view,2025-01-17 15:06:10
472,16,view,2025-01-11 15:06:10
659,158,view,2025-03-01 15:06:10
581,23,view,2025-02-11 15:06:10
821,376,view,2025-01-24 15:06:10
177,195,view,2025-02-04 15:06:10
150,341,cart,2025-01-27 15:06:10
167,197,cart,2025-01-05 15:06:10
97,167,purchase,2025-01-05 15:06:10
291,136,view,2025-02-06 15:06:10
902,248,cart,2025-01-03 15:06:10
746,484,cart,2025-01-27 15:06:10
699,294,cart,2025-03-02 15:06:10
822,219,view,2025-03-13 15:06:10
399,111,view,2025-02-21 15:06:10
641,93,cart,2025-02-14 15:06:10
551,421,view,2025-02-11 15:06:10
698,481,cart,2025-03-03 15:06:10
878,29,cart,2025-03-01 15:06:10
563,364,purchase,2025-01-15 15:06:10
548,284,cart,2024-12-15 15:06:10
937,291,cart,2024-12-28 15:06:10
227,84,view,2024-12-28 15:06:10
761,255,view,2024-12-30 15:06:10
722,158,view,2024-12-27 15:06:10
735,121,view,2025-01-02 15:06:10
508,341,cart,2025-01-22 15:06:10
28,192,cart,2024-12-19 15:06:10
533,472,view,2024-12-27 15:06:10
818,413,cart,2025-02-05 15:06:10
989,64,view,2025-02-12 15:06:10
668,151,cart,2025-03-11 15:06:10
256,61,view,2025-01-08 15:06:10
396,397,cart,2025-01-14 15:06:10
349,457,view,2025-03-01 15:06:10
438,2,view,2025-03-07 15:06:10
146,179,view,2024-12-28 15:06:10
811,187,view,2025-03-05 15:06:10
988,324,cart,2025-03-03 15:06:10
379,386,cart,2025-02-20 15:06:10
957,154,view,2025-03-05 15:06:10
235,453,cart,2025-02-09 15:06:10
408,89,view,2025-01-04 15:06:10
294,237,cart,2025-01-09 15:06:10
840,276,purchase,2025-01-31 15:06:10
904,66,view,2025-01-03 15:06:10
773,246,view,2025-01-30 15:06:10
784,99,view,2024-12-21 15:06:10
171,110,cart,2025-03-04 15:06:10
202,404,view,2025-01-20 15:06:10
430,66,purchase,2025-01-06 15:06:10
612,77,cart,2025-01-28 15:06:10
662,491,view,2025-02-25 15:06:10
261,213,view,2024-12-16 15:06:10
863,424,purchase,2025-02-12 15:06:10
938,7,cart,2025-01-02 15:06:10
603,472,cart,2025-02-08 15:06:10
662,52,view,2025-03-08 15:06:10
970,109,view,2025-01-07 15:06:10
10,202,cart,2024-12-18 15:06:10
68,247,view,2025-01-23 15:06:10
17,11,cart,2025-03-06 15:06:10
988,124,cart,2025-01-11 15:06:10
473,469,view,2024-12-14 15:06:10
541,358,view,2025-01-29 15:06:10
877,429,view,2024-12-16 15:06:10
571,143,cart,2025-01-29 15:06:10
738,164,view,2025-01-16 15:06:10
629,320,view,2025-02-04 15:06:10
504,145,view,2025-01-10 15:06:10
779,64,purchase,2025-03-12 15:06:10
115,450,cart,2025-01-28 15:06:10
216,88,cart,2025-01-24 15:06:10
265,411,view,2024-12-26 15:06:10
301,473,cart,2025-02-20 15:06:10
355,161,view,2025-02-16 15:06:10
83,173,view,2025-02-16 15:06:10
70,323,cart,2025-01-06 15:06:10
525,63,view,2024-12-27 15:06:10
897,253,cart,2025-02-11 15:06:10
529,137,view,2025-01-16 15:06:10
909,165,purchase,2025-02-17 15:06:10
223,122,view,2025-01-02 15:06:10
600,113,cart,2025-01-31 15:06:10
815,372,cart,2025-03-11 15:06:10
239,492,purchase,2024-12-14 15:06:10
385,463,cart,2025-03-07 15:06:10
524,244,view,2025-01-19 15:06:10
195,362,cart,2024-12-14 15:06:10
990,416,cart,2025-01-22 15:06:10
293,375,view,2025-02-24 15:06:10
769,245,view,2025-02-26 15:06:10
176,28,view,2025-03-13 15:06:10
223,372,cart,2025-01-03 15:06:10
604,3,view,2024-12-23 15:06:10
44,155,view,2025-02-22 15:06:10
928,99,view,2025-01-30 15:06:10
148,123,view,2025-03-12 15:06:10
68,347,purchase,2025-03-10 15:06:10
892,96,cart,2025-02-09 15:06:10
286,5,cart,2025-02-10 15:06:10
294,249,view,2025-02-02 15:06:10
224,152,view,2025-02-23 15:06:10
285,469,view,2025-02-25 15:06:10
841,277,purchase,2024-12-29 15:06:10
375,404,cart,2024-12-24 15:06:10
831,57,cart,2024-12-22 15:06:10
315,448,view,2025-01-02 15:06:10
345,478,cart,2025-01-25 15:06:10
745,372,view,2025-02-07 15:06:10
23,181,view,2025-03-01 15:06:10
34,166,view,2025-01-05 15:06:10
133,247,view,2025-01-03 15:06:10
277,156,purchase,2025-01-01 15:06:10
275,459,view,2025-01-15 15:06:10
988,20,cart,2025-01-01 15:06:10
339,53,view,2024-12-19 15:06:10
850,265,view,2025-02-17 15:06:10
290,73,cart,2024-12-29 15:06:10
653,486,view,2025-03-10 15:06:10
930,263,view,2025-02-04 15:06:10
203,224,cart,2025-01-21 15:06:10
593,356,view,2025-01-28 15:06:10
827,378,cart,2025-03-11 15:06:10
142,258,cart,2025-02-05 15:06:10
941,45,cart,2025-01-27 15:06:10
652,53,purchase,2025-02-24 15:06:10
269,388,cart,2025-01-19 15:06:10
970,439,view,2025-02-02 15:06:10
782,252,view,2025-01-01 15:06:10
976,351,view,2025-02-13 15:06:10
612,61,view,2025-03-05 15:06:10
631,17,view,2024-12-20 15:06:10
78,46,view,2025-03-01 15:06:10
740,301,view,2025-01-26 15:06:10
574,434,purchase,2024-12-20 15:06:10
203,490,view,2025-01-01 15:06:10
284,429,view,2025-02-06 15:06:10
603,340,purchase,2025-02-23 15:06:10
175,469,view,2025-01-06 15:06:10
142,463,view,2024-12-18 15:06:10
705,351,view,2024-12-20 15:06:10
928,439,cart,2025-01-22 15:06:10
720,443,view,2025-02-28 15:06:10
402,384,purchase,2025-01-17 15:06:10
364,305,view,2025-01-20 15:06:10
199,390,view,2025-03-06 15:06:10
485,399,view,2025-03-11 15:06:10
953,10,cart,2025-01-27 15:06:10
662,67,purchase,2025-02-23 15:06:10
996,318,view,2024-12-16 15:06:10
972,141,view,2025-01-21 15:06:10
724,41,cart,2025-02-03 15:06:10
13,388,cart,2025-01-30 15:06:10
209,88,view,2025-01-26 15:06:10
214,92,cart,2025-02-01 15:06:10
771,121,cart,2025-03-01 15:06:10
361,18,view,2025-02-08 15:06:10
